conceptUri,preferredLabel,altLabels
http://data.europa.eu/esco/occupation/a76a05bb-e04d-4be8-953e-1ffd691dd58d,assistant social en santé mentale/assistante sociale en santé mentale,travailleur social en hygiène mentale|travailleuse sociale en hygiène mentale|assistant social en santé mentale|assistante sociale en santé mentale|travailleur social en hygiène mentale/travailleuse sociale en hygiène mentale
http://data.europa.eu/esco/occupation/a8ccc522-f57d-4800-a821-2e5c910e8301,agent de laboratoire en métallurgie/agente de laboratoire en métallurgie,agent d’analyse chimique en métallurgie|agente d’analyse chimique en métallurgie
http://data.europa.eu/esco/occupation/a5a4e4d6-e705-4b38-96b5-225f8ab01f2c,négociant grossiste en quincaillerie et fournitures pour la plomberie et le chauffage/négociante grossiste en quincaillerie et fournitures pour la plomberie et le chauffage,négociant grossiste en quincaillerie et fournitures pour la plomberie et le chauffage|négociante grossiste en quincaillerie et fournitures pour la plomberie et le chauffage
http://data.europa.eu/esco/occupation/a527f263-0feb-4d55-b416-0577e9dc7847,responsable de comptoir en location d’articles de loisirs et de sport,agente de comptoir en location d'articles de loisirs et de sport|agent de comptoir en location d'articles de loisirs et de sport
http://data.europa.eu/esco/occupation/a79e7622-2307-44e2-94cc-d1ff1caf655a,coordonnateur de programmes pour les jeunes/coordinatrice de programmes pour les jeunes,coordonnateur de programmes pour la jeunesse|coordonnateur de programmes pour les jeunes|coordonnatrice de programmes pour les jeunes|coordonnatrice de programmes pour la jeunesse
http://data.europa.eu/esco/occupation/a9bcc9e0-5be7-47a0-818b-acad10fe90d9,technicien en physique/technicienne en physique,technicien en mesures physiques et essais|technicienne en physique|technicien en physique|technicienne en mesures physiques et essais
http://data.europa.eu/esco/occupation/a9068f84-cecd-4cbb-9acb-e20c714435ec,cimentier enduiseur/cimentière enduiseuse,maçon finisseur|cimentière enduiseuse|cimentier enduiseur|maçonne finisseuse
http://data.europa.eu/esco/occupation/a99b38bc-6e71-4bef-b127-0f2b5e357815,responsable de la résilience informatique,responsable risque opérationnel et résilience informatique|responsable de la résilience TIC
http://data.europa.eu/esco/occupation/a98f93a6-b1df-4759-88a9-3234f334afad,imprimeur sérigraphe/imprimeuse sérigraphe,imprimeur sérigraphe|imprimeuse sérigraphe
http://data.europa.eu/esco/occupation/a9b20949-897b-481f-8642-d1f69263baff,chef d’équipe de maintenance industrielle,
http://data.europa.eu/esco/occupation/a945757e-e171-46a9-847a-13cf04f7cd27,opérateur de scie à ruban/opératrice de scie à ruban,conducteur de ligne de sciage bois/conductrice de sciage bois|opératrice de scie à ruban|conductrice de scie à ruban|opérateur de sciage bois|conducteur de scie à ruban/conductrice de scie à ruban|conducteur de scie à ruban|conducteur de ligne de sciage bois|opérateur de scie à ruban|opératrice de sciage bois|conductrice de ligne de sciage bois
http://data.europa.eu/esco/occupation/a9a41b21-8dd4-476f-96c7-85733fa63d3b,médiateur social auprès des populations « migrants »/médiatrice sociale auprès des populations « migrants »,médiateur social auprès des populations « migrants »|médiatrice sociale auprès des populations « migrants »
http://data.europa.eu/esco/occupation/a950e88b-cb5e-4a7d-8a94-3f9460b487d7,responsable qualité conformité réglementaire,
http://data.europa.eu/esco/occupation/a92a3e24-93f0-42b3-9ebb-d2d7d8a72cc5,géophysicien/géophysicienne,géophysicien|géophysicienne
http://data.europa.eu/esco/occupation/a9411821-4f54-406e-ba37-4c6e5a39f9fe,auxiliaire juridique - transfert de titres,
http://data.europa.eu/esco/occupation/aaa485d0-6787-45c0-8596-b266c0b687fd,serrurier/serrurière,serrurier du bâtiment|serrurière-poseuse|serrurière|serrurière du bâtiment|serrurier-poseur|serrurier
http://data.europa.eu/esco/occupation/ac734172-ae9a-41ab-80a0-a7b33694e027,monteur audiovisuel/monteuse audiovisuelle,chef monteur|monteuse audiovisuelle|monteur audiovisuel|chef monteuse|cheffe monteuse|chef monteur/chef monteuse
http://data.europa.eu/esco/occupation/aa3780b7-3b06-40ae-8764-293fec6819d2,opérateur sur perceuse à colonne/opératrice sur perceuse à colonne,opératrice sur perceuse à colonne|opérateur sur perceuse à colonne
http://data.europa.eu/esco/occupation/ac8b3cd1-a127-4e6a-8208-5cfcf7111955,statisticien/statisticienne,statisticienne|chargée d'études statistiques|statisticien|chargé d’études statistiques/chargée d’études statistiques|chargé d’études statistiques
http://data.europa.eu/esco/occupation/aab8009a-5759-4f52-8865-6cc657b1f099,directeur des publications/directrice des publications,directeur des publications|directrice des publications
http://data.europa.eu/esco/occupation/a9c7a04d-807a-41b5-b441-87c73c73c9c5,linguiste,
http://data.europa.eu/esco/occupation/aaeec9a7-dc57-4485-890c-86b3eef735f9,agent de service d’assistance informatique/agente de service d’assistance informatique,agente du service d'assistance en TIC|agente du service d'aide aux utilisateurs|agent help desk informatique|agent du service d'aide aux utilisateurs|agente help desk informatique|agent du service d'assistance en TIC|agent du service d'assistance en technologies de l'information et de la communication|agente de service d'assistance informatique|agent de service d'assistance informatique|agente du service d'assistance en technologies de l'information et de la communication
http://data.europa.eu/esco/occupation/ac036ea7-883a-4265-96d5-c02bbe6667e1,chef d’exploitation aquacole,cheffe d'exploitation aquacole
http://data.europa.eu/esco/occupation/ac401ec0-7ce0-423f-b8b5-167da9e046a7,conducteur de ligne d’extrusion de fibres synthétiques/conductrice de ligne d’extrusion de fibres synthétiques,conductrice de ligne d’extrusion de fibres synthétiques|conducteur de ligne d’extrusion de fibres synthétiques
http://data.europa.eu/esco/occupation/ab9e06c8-e0fc-4c1b-afa2-61421592f1a5,ouvrier brasseur-malteur/ouvrière brasseuse malteuse,opératrice de malterie|malteur|malteuse|ouvrier brasseur-malteur|brasseuse-malteuse|brasseur-malteur|ouvrière brasseuse malteuse|opérateur de malterie
http://data.europa.eu/esco/occupation/aa0fd823-2f45-41c8-a3c6-97d97885e455,ouvrier d'aquaculture en milieu aquatique/ouvrière d'aquaculture en milieu aquatique,ouvrière d'aquaculture en milieu aquatique|ouvrier d'aquaculture en milieu aquatique
http://data.europa.eu/esco/occupation/ac7c07d1-bc11-4f19-bca5-e468e9b1a53c,spécialiste des travaux en hauteur du bâtiment,spécialiste des travaux sur cordes du bâtiment|cordiste nacelliste|ouvrier cordiste|ouvrière cordiste|chef d'équipe cordiste|spécialiste des travaux acrobatiques du bâtiment|technicienne de travaux d'accès difficile|cordiste|technicienne cordiste|technicien cordiste|alpiniste du bâtiment|technicien de travaux d'accès difficile
http://data.europa.eu/esco/occupation/aac0c510-f238-4dbe-beeb-1d7b73f4552c,fossoyeur/fossoyeuse,fossoyeuse|fossoyeur
http://data.europa.eu/esco/occupation/a9c30651-ccbc-4a80-900c-7880615cdf6e,concepteur pédagogique/conceptrice pédagogique,conceptrice de formation|conceptrice de programmes d'études|concepteur de formation|concepteur de matériel pédagogique|conceptrice pédagogique|conceptrice de matériel pédagogique|concepteur pédagogique|concepteur de programmes d'études
http://data.europa.eu/esco/occupation/ac160654-0d3e-49aa-b798-1861ce9d78b6,tourneur sur bois/tourneuse sur bois,tourneuse sur bois|tourneur sur bois
http://data.europa.eu/esco/occupation/abc849b6-9e75-41ce-b1aa-4d488280a8a3,contrôleur en production laitière,contrôleur en production de lait|inspecteur en production laitière|chargé d'analyse des produits laitiers
http://data.europa.eu/esco/occupation/abab3d6a-82b9-49bd-8a4b-7bc678130558,chargé d’orientation et d’insertion professionnelle/chargée d’orientation et d’insertion professionnelle,conseillère d’orientation psychologue|conseiller d’orientation-psychologue|chargée d’orientation et d’insertion professionnelle|conseiller d’orientation-psychologue/conseillère d’orientation psychologue|chargé d’orientation et d’insertion professionnelle
http://data.europa.eu/esco/occupation/ab762f91-d737-485f-a85c-67cab92dee01,visiteur médical/visiteuse médicale,visiteuse médicale|visiteur médical|déléguée médicale|attachée médico-pharmaceutique|délégué médical|attaché médico-pharmaceutique|attaché médico-pharmaceutique/attachée médico-pharmaceutique|délégué médical/déléguée médicale
http://data.europa.eu/esco/occupation/ab5a5073-453c-4a93-aff7-345a19f8b954,rédacteur crédits bancaires/rédactrice crédits bancaires,analyste de crédits hypothécaires|rédacteur crédits bancaires|rédactrice crédits bancaires
http://data.europa.eu/esco/occupation/aaf732b5-ee19-4c82-a08f-700fb98f5ca7,agent du service de l’état civil/agente du service de l’état civil,agente du service de l'état civil|agent du service de l'état civil
http://data.europa.eu/esco/occupation/ab360abd-32e2-4e03-967d-a10758efffa7,ingénieur mécatronicien/ingénieure mécatronicienne,ingénieur mécatronicien|mécatronicienne|mécatronicien|ingénieure mécatronicienne|mécatronicien/mécatronicienne
http://data.europa.eu/esco/occupation/ac37627c-a999-4779-997e-9795cc4f9a3d,ingénieur études transport-distribution/ingénieure études transport-distribution,ingénieur études transport-distribution|ingénieure études transport-distribution
http://data.europa.eu/esco/occupation/ab104661-db96-4752-8c84-97d98f6e8969,chef d’équipe d’atelier de tricotage,responsable d’atelier de tricotage
http://data.europa.eu/esco/occupation/acbb7a20-c947-480d-a07e-868a0ab3eab8,médecin d’études cliniques,
http://data.europa.eu/esco/occupation/ac80b511-fd22-4edf-8570-e531704778bd,blogueur/blogueuse,diariste|carnetier|blogueuse|blogueur
http://data.europa.eu/esco/occupation/aa8fdeff-ab03-4b99-bdba-2f7a1a5c8946,spécialiste en import-export d’habillement et de chaussures,
http://data.europa.eu/esco/occupation/ac60ed89-da6d-4f1a-93ee-1031789c7796,greffier/greffière,sténotypiste|sténographe|greffier|greffière
http://data.europa.eu/esco/occupation/aa9c6416-6a17-4e2f-a7c4-6d47c205d480,vendeur en pharmacie/vendeuse en pharmacie,vendeuse en pharmacie|vendeur en pharmacie|vendeur en parapharmacie|vendeuse en parapharmacie
http://data.europa.eu/esco/occupation/aacc3918-b5d3-484b-9480-5d29aa550d74,responsable de la logistique approvisionnement,supply chain manager
http://data.europa.eu/esco/occupation/aac62c63-b6bf-4387-8ba3-75a487f25824,conducteur de turbines à vapeur/conductrice de turbines à vapeur,conducteur de turbines à vapeur|conductrice de turbines à vapeur
http://data.europa.eu/esco/occupation/acb6b99a-6c13-482a-81b1-8b5614e0153e,technicien plateau/technicienne plateau,technicien plateau|technicienne plateau
http://data.europa.eu/esco/occupation/ab7bccb2-6f81-4a3d-a0c0-fca5d47d2775,designer industriel/designeuse industrielle,concepteur de produits industriels/conceptrice de produits industriels|designeuse industrielle|designer industriel|conceptrice de produits industriels|concepteur de produits industriels
http://data.europa.eu/esco/occupation/aad7819e-d62e-41de-a594-9f2be186a6c2,ingénieur infrastructures de transport/ingénieure infrastructures de transport,ingénieure infrastructures de transport|ingénieur infrastructures de transport
http://data.europa.eu/esco/occupation/ab4dd4f9-ee6c-41cc-8b72-42ad0b13d1e2,ingénieur en traitement des déchets/ingénieure en traitement des déchets,ingénieure en traitement des déchets|ingénieur en traitement des déchets
http://data.europa.eu/esco/occupation/aa50ae49-1e40-4ba9-959f-22a11ff172b4,technicien en studio d’enregistrement/technicienne en studio d’enregistrement,technicien en studio d'enregistrement|technicienne en studio d'enregistrement
http://data.europa.eu/esco/occupation/ab4086a0-0e2f-436e-80f8-a3291e594bd1,lithographe,
http://data.europa.eu/esco/occupation/ab3c4d3e-3189-47ad-82af-57cdae3cb589,ingénieur opticien/ingénieure opticienne,ingénieur en optique/ingénieure en optique|ingénieur opticien|ingénieure opticienne|ingénieure en optique|ingénieur en optique
http://data.europa.eu/esco/occupation/aaeb2402-2ab3-411f-9a44-8ff4dd092de6,"négociant grossiste en machines pour l’extraction, la construction et le génie civil/négociante grossiste en machines pour l’extraction, la construction et le génie civil","négociant grossiste en machines pour l’extraction, la construction et le génie civil|négociante grossiste en machines pour l’extraction, la construction et le génie civil"
http://data.europa.eu/esco/occupation/ac1fc6a9-70d2-475c-8fa0-82ef83830968,ingénieur génie de l’environnement/ingénieure génie de l’environnement,ingénieur génie de l’environnement|ingénieure génie de l’environnement
http://data.europa.eu/esco/occupation/acf69cab-8629-45c8-ae10-c8fb15f474b6,anthropologue,ethnologue|ethnographe
http://data.europa.eu/esco/occupation/ad7c76e8-af96-42af-99a5-d579f707758c,ouvrier de montage en aéronautique/ouvrière de montage en aéronautique,ajusteur-monteur cellule|ajusteuse monteuse aéronautique|ouvrière de montage en aéronautique|ajusteuse-monteuse cellule|ajusteur monteur aéronautique/ajusteuse monteuse aéronautique|ouvrier de montage en aéronautique|ajusteur monteur aéronautique|ajusteur monteur cellule/ajusteuse monteuse cellule
http://data.europa.eu/esco/occupation/ad6589cb-ef1e-482d-863d-d80b2eb6b070,opérateur d’estampage à chaud/opératrice d’estampage à chaud,opératrice d’estampage à chaud|opérateur d’estampage à chaud
http://data.europa.eu/esco/occupation/acf462a3-9c34-46cb-952a-c612c38299f4,procureur/procureure,procureur de la République/procureure de la République|procureure de la République|procureure|procureur général/procureure générale|procureur général|procureur de la République|procureure générale|procureur
http://data.europa.eu/esco/occupation/ada3fc30-c205-4279-90b8-ed5c7c467626,directeur de collection articles de cuir/directrice de collection articles de cuir,responsable de collection articles de cuir|responsable de collection maroquinerie|directrice de collection maroquinerie|directrice de collection articles de cuir|directeur de collection maroquinerie|directeur de collection articles de cuir
http://data.europa.eu/esco/occupation/ad14ec64-128c-4a72-9c1a-257a5f3b180c,géologue prospecteur/géologue prospectrice,géologue prospectrice|géologue prospecteur
http://data.europa.eu/esco/occupation/ad404c6b-291f-439e-9ad4-c93ddabd3c13,"responsable de la logistique distribution de machines pour l'extraction, la construction et le génie civil",
http://data.europa.eu/esco/occupation/ad7bbc92-d5cb-4b64-a1a3-efc593afd437,classeur de bois/classeuse de bois,classeur de bois|classeur qualité en première transformation du bois|classeuse de bois|classeuse qualité en première transformation du bois|trieur-classeur de bois|trieuse-classeuse de bois
http://data.europa.eu/esco/occupation/acf28133-525f-4838-9248-d852e28b8f98,gérant d'épicerie fine/gérante d'épicerie fine,responsable d'épicerie fine|gérant d'épicerie fine|gérante d'épicerie fine
http://data.europa.eu/esco/occupation/ad8ab454-b506-46a5-afd3-66bbffd54115,cartographe,dessinateur en cartographie/dessinatrice en cartographie|dessinateur en cartographie|dessinatrice en cartographie
http://data.europa.eu/esco/occupation/ae73f0dc-05a7-4e23-a234-9bb7e6d86975,vendeur en porte à porte/vendeuse en porte à porte,vendeuse en porte à porte|vendeur en porte à porte|démarcheur à domicile|vendeur itinérant|démarcheuse à domicile|vendeuse itinérante
http://data.europa.eu/esco/occupation/b0c6f284-f3ed-4820-a62e-4e87869f5a3e,conducteur d’équipement de formage des plastiques et caoutchoucs/conductrice d’équipement de formage des plastiques et caoutchoucs,conducteur d’équipement de formage des plastiques et caoutchoucs|conductrice d’équipement de formage des plastiques et caoutchoucs|opératrice sur machines de formage des matières plastiques et du caoutchouc|opérateur sur machines de formage des matières plastiques et du caoutchouc/opératrice sur machines de formage des matières plastiques et du caoutchouc|opérateur sur machines de formage des matières plastiques et du caoutchouc
http://data.europa.eu/esco/occupation/b09acdda-6680-49d1-a411-129610ee3bc0,analyste de risques,
http://data.europa.eu/esco/occupation/afe9eaa4-433f-4ae6-90ff-afa098ccf1bb,opérateur sur machine à fabriquer les chaînes/opératrice sur machine à fabriquer les chaînes,opérateur sur machine à fabriquer les chaînes|opératrice sur machine à fabriquer les chaînes
http://data.europa.eu/esco/occupation/b0fa69b4-998c-4e66-acd3-5f5d73cadb5c,opérateur de conditionnement/opératrice de conditionnement,technicien de machine à emballer et garnir|opérateur de machine d’emballage et de garniture|technicienne de machine à emballer et garnir|opérateur de machine à emballer et garnir|opératrice de machine d’emballage et de garniture|opératrice de machine à emballer et garnir|opérateur de conditionnement|opératrice de conditionnement
http://data.europa.eu/esco/occupation/b05f53db-b6b0-49bc-aa0c-1790c8c7012b,monteur/monteuse,monteuse|monteur
http://data.europa.eu/esco/occupation/b06a1dde-e5a1-4219-9491-2bedd0282e4b,écrivain/écrivaine,écrivain|écrivaine
http://data.europa.eu/esco/occupation/b0480558-269d-4903-9bc7-f390cd6a6964,mécanicien d’équipement de chantier/mécanicienne d’équipement de chantier,mécanicien d’équipement de chantier|mécanicienne d’équipement de chantier
http://data.europa.eu/esco/occupation/af513bd8-4340-4452-aa30-05a073ecc49a,chauffeur de corbillard/chauffeuse de corbillard,porteuse-chauffeuse|porteur-chauffeur|conductrice de corbillard|chauffeur de corbillard|chauffeuse de corbillard|conducteur de corbillard
http://data.europa.eu/esco/occupation/ae66ca51-e762-48b4-bd46-071dc87cb30d,scénarimagiste,story boardeuse|scénariste en images|story boarder/story boardeuse|story boarder
http://data.europa.eu/esco/occupation/b0ad8659-0410-4b5b-9466-a90f8b3cdac9,contrôleur qualité de produits/contrôleuse qualité de produits,contrôleuse qualité de produits|contrôleur qualité de produits
http://data.europa.eu/esco/occupation/b0cb4f78-c361-48cf-97aa-25104ac2647c,opérateur de traitement des bois/opératrice de traitement des bois,opératrice de traitement des bois|opérateur de traitement des bois
http://data.europa.eu/esco/occupation/ae3f1edd-d191-4a8d-8dfc-099dcdc6f1e8,opérateur de pressage de disques phonographiques/opératrice de pressage de disques phonographiques,opératrice de pressage de disques phonographiques|opérateur de pressage de disques phonographiques
http://data.europa.eu/esco/occupation/b11e1742-5e28-4270-b081-b0193d85ee7d,développeur de base de données/développeuse de base de données,responsable de base de données|concepteur de base de données|conceptrice de base de données|développeur de base de données|développeuse de base de données
http://data.europa.eu/esco/occupation/afc5a0f4-42e5-4bfb-910c-2b54b44f99c5,estimateur de biens immobiliers/estimatrice de biens immobiliers,évaluatrice de biens immobiliers|expert en évaluation de biens immobiliers|estimateur de biens immobiliers|évaluateur de biens immobiliers|experte en évaluation de biens immobiliers|estimatrice de biens immobiliers
http://data.europa.eu/esco/occupation/af2f3615-63ab-44dc-957d-c9660410d336,monteur en constructions métalliques/monteuse en constructions métalliques,ouvrier d’assemblage en construction métallique|ouvrier d’assemblage en construction métallique/ouvrière d’assemblage en construction métallique|monteur en structures métalliques|monteur en structures métalliques/monteuse en structures métalliques|métallier industriel/métallière industrielle|métallière industrielle|métallier industriel|monteuse en structures métalliques|monteuse en constructions métalliques|ouvrière d’assemblage en construction métallique|monteur en constructions métalliques
http://data.europa.eu/esco/occupation/afee6a28-f654-4ac7-a665-f758616bc689,technicien agroalimentaire/technicienne agroalimentaire,technicienne alimentaire|technicien alimentaire|opérateur alimentaire|opérateur agroalimentaire|technicienne agroalimentaire|opératrice agroalimentaire|technicien agroalimentaire|opératrice alimentaire
http://data.europa.eu/esco/occupation/b0473a10-e3de-480c-a841-171f2356a074,inspecteur de l’aéronautique/inspectrice de l’aéronautique,inspectrice de l'aéronautique|inspecteur de l'aéronautique
http://data.europa.eu/esco/occupation/ae8b19cc-8c6e-4a16-ada2-c15f97ded133,ingénieur optomécanique/ingénieure optomécanique,ingénieure opto-mécanique|ingénieur opto-mécanique|ingénieur en optomécanique|ingénieur optomécanique|ingénieure en optomécanique|ingénieur opto-mécanique/ingénieure opto-mécanique|ingénieur en optomécanique/ingénieure en optomécanique|ingénieure optomécanique
http://data.europa.eu/esco/occupation/aecb033a-2be8-459c-bbdc-87bbae922894,superviseur de plâtriers/superviseuse de plâtriers,superviseur de plâtriers|chef d'équipe de gypsiers|responsable de plâtriers staffeurs|cheffe d'équipe de gypsiers|contremaître de stucateurs|contremaîtresse de stucateurs|superviseuse de plâtriers
http://data.europa.eu/esco/occupation/ae2c1bf4-669e-4fec-a7d7-698753699083,enseignant-chercheur en philosophie/enseignante-chercheuse en philosophie,enseignant-chercheur en philosophie|enseignante-chercheuse en philosophie politique|enseignant-chercheur en philosophie politique/enseignante-chercheuse en philosophie politique|enseignant-chercheur en philosophie politique|enseignante-chercheuse en philosophie
http://data.europa.eu/esco/occupation/ade351da-7bda-424e-8682-bbdcab2a25be,responsable paie,
http://data.europa.eu/esco/occupation/b12b14fd-5b74-40c6-afd9-dd35b34e27ed,superviseur assemblage en industrie/superviseuse assemblage en industrie,superviseur assemblage en industrie|superviseuse en assemblage industriel
http://data.europa.eu/esco/occupation/af355ac4-dd89-44df-99a6-bba70202d6fe,superviseur à la saisie des données/superviseuse à la saisie des données,responsable saisie|superviseuse à la saisie des données|superviseur d'opérateurs de saisie|superviseur à la saisie des données|superviseuse d'opérateurs de saisie
http://data.europa.eu/esco/occupation/b059d331-2dd9-4d7d-923e-1dd029d2e58c,vendeur ambulant/vendeuse ambulante,marchand ambulant|marchande ambulante|vendeur ambulant|marchand ambulant/marchande ambulante|vendeuse ambulante
http://data.europa.eu/esco/occupation/b07e291d-1ea0-44d6-861c-e2c36861f9e3,vannier/vannière,vannière|rotinière|vannière osiéricultrice|vannier osiériculteur|vannier|rotinier
http://data.europa.eu/esco/occupation/b09ffdec-b04c-41a8-bacc-2c71d7a3e5ac,typographe,
http://data.europa.eu/esco/occupation/b065b637-5cb5-44d9-8c39-08004b51734e,acousticien/acousticienne,ingénieur acousticien/ingénieure acousticienne|ingénieure en acoustique|acousticien|acousticienne|ingénieur en acoustique/ingénieure en acoustique|ingénieure acousticienne|ingénieur en acoustique|ingénieur acousticien
http://data.europa.eu/esco/occupation/b00e9e89-fd8d-4655-b6a2-f58b17629473,agent de sûreté aéroportuaire/agente de sûreté aéroportuaire,agente d'exploitation et de sûreté aéroportuaire|agente de sûreté aéroportuaire|agent d'exploitation et de sûreté aéroportuaire|agente de sécurité aéoportuaire|agent de sûreté aéroportuaire|agent de sécurité aéroportuaire
http://data.europa.eu/esco/occupation/b10dc548-10e1-4447-8406-5101ff170bbf,maître pâtissier/maîtresse pâtissière,maîtresse pâtissier|maîtresse pâtissière|cuisinier spécialisé en pâtisserie|cuisinière spécialisée en pâtisserie
http://data.europa.eu/esco/occupation/b10d45f4-482d-4301-bc39-da206b17815c,contrôleur assemblage aéronautique/contrôleuse assemblage aéronautique,contrôleur assemblage aéronautique|contrôleuse assemblage aéronautique
http://data.europa.eu/esco/occupation/af69484e-b43f-4685-b22d-f3418df45c4d,psychothérapeute,
http://data.europa.eu/esco/occupation/b01affdd-c8a9-4121-bc50-a5be17f014eb,praticien en shiatsu/praticienne en shiatsu,praticienne en shiatsu|praticien en shiatsu
http://data.europa.eu/esco/occupation/afcf9d03-6e51-4548-8cec-cfa50972929d,"responsable import-export de sucre, chocolat et produits de confiserie",
http://data.europa.eu/esco/occupation/aff66ae0-d6e1-4de3-b6af-78647defd08c,responsable du bien-être au travail,
http://data.europa.eu/esco/occupation/b0f3f595-4965-4f13-ba5c-f6049b62469f,biométricien/biométricienne,biométriste|biométricien|biométricienne
http://data.europa.eu/esco/occupation/adf9257e-78cb-467d-b259-59ed65bd7aed,technicien de préparation essais résistance au feu/technicienne de préparation essais résistance au feu,technicienne de préparation essais résistance au feu|technicien de préparation essais résistance au feu
http://data.europa.eu/esco/occupation/aeb7c6bd-22c9-43c2-8551-a1cc2560584f,responsable prévision des ventes,
http://data.europa.eu/esco/occupation/aeae4491-91b2-4029-9648-364e0bc4ecff,superviseur en production d’équipements électriques/superviseuse en production d’équipements électriques,superviseuse en production d’équipements électriques|superviseur en production d’équipements électriques
http://data.europa.eu/esco/occupation/afbe50b0-6634-4677-a3e7-0aada10cb9a7,ingénieur thermicien/ingénieure thermicienne,ingénieur thermicien|ingénieure en génie thermique|ingénieure thermicienne|ingénieur en génie thermique|ingénieur en génie thermique/ingénieure en génie thermique
http://data.europa.eu/esco/occupation/b1ab3572-fa2f-4624-8eac-3c3d986d237b,concepteur - rédacteur publicitaire/conceptrice - rédactrice publicitaire,concepteur - rédacteur publicitaire|conceptrice - rédactrice publicitaire
http://data.europa.eu/esco/occupation/b156960c-8508-4067-908d-f167847c55b1,chef de carrière,cheffe de carrière
http://data.europa.eu/esco/occupation/b176e5d7-1f94-495c-907f-80a7f61aed59,technicien en télédétection/technicienne en télédétection,technicienne en télédétection|technicien en télédétection
http://data.europa.eu/esco/occupation/b223f402-0318-4e27-8691-df6e7f7295d2,lieutenant,lieutenante|lieutenant
http://data.europa.eu/esco/occupation/b1c80369-067e-4041-84c8-dbe65640a5d8,consultant informatique/consultante informatique,consultante informatique|conseiller sur les TIC|conseiller en informatique|consultante en technologies de l'information et de la communication|conseillère technologies de l'information et de la communication|consultant informatique|conseillère en informatique|conseiller technologies de l'information et de la communication|conseillère sur les TIC|consultant en TIC|consultant en technologies de l'information et de la communication|consultante en TIC
http://data.europa.eu/esco/occupation/b21b5952-1658-44f8-b719-e5be7fb39866,directeur de concession automobile/directrice de concession automobile,responsable de concession automobile|directrice de concession automobile|directeur de concession automobile|gérante de concession automobile|gérant de concession automobile
http://data.europa.eu/esco/occupation/b1c0714d-77f1-4732-8fd8-9f0739fb9974,infographiste effets spéciaux,infographiste des effets spéciaux
http://data.europa.eu/esco/occupation/b148e7a3-e5b0-4edc-b770-85ab81f36ac9,responsable import-export d'articles ménagers,
http://data.europa.eu/esco/occupation/b206a740-c7eb-407d-9cdb-93502368c4d8,superviseur de conducteurs de grue/superviseuse de conducteurs de grue,contremaîtresse de grutiers|contremaître de grutiers|chef d'équipe de conducteurs grutiers|superviseuse de conducteurs de grue|superviseur de conducteurs de grue|cheffe d'équipe de conducteurs grutiers
http://data.europa.eu/esco/occupation/b21aac17-8237-4264-bc2c-0e315346fd8f,opérateur de salle de contrôle d’usines chimique/opératrice de salle de contrôle d’usines chimique,opératrice de salle de contrôle d'usines chimique|opérateur de salle de contrôle d'usine chimique
http://data.europa.eu/esco/occupation/b7aa4b4e-dbb6-4f58-b36c-35b9a7267972,réparateur de matériel informatique/réparatrice de matériel informatique,réparateur de matériel informatique|technicien en réparation de matériel informatique|réparatrice de matériel informatique|technicienne en réparation de matériel informatique
http://data.europa.eu/esco/occupation/b69d9b94-a40c-434d-af8f-e584257314f6,opérateur de traitement thermique du lait/opératrice de traitement thermique du lait,opérateur de traitement thermique du lait|ouvrière en traitement thermique du lait|technicienne de traitement thermique du lait|technicien de traitement thermique du lait|ouvrier en traitement thermique du lait|opératrice de traitement thermique du lait
http://data.europa.eu/esco/occupation/b95bdbed-1e7e-482a-aa73-7bdbb3e36358,gérant de portefeuille/gérante de portefeuille,gérante de portefeuille|gérant de portefeuille|gestionnaire de fonds d'investissement|gestionnaire d'actifs|gestionnaire de portefeuille
http://data.europa.eu/esco/occupation/b865693a-eb11-44cc-bf6c-38e5b4d7e169,arboriculteur/arboricultrice,arboriculteur|pépiniériste arboricole|arboricultrice
http://data.europa.eu/esco/occupation/b91034a0-1d3e-40e4-aced-07052ee0f9e9,opérateur de l'alimentation animale/opératrice de l'alimentation animale,préposé aux aliments pour animaux|préposée aux aliments pour animaux|technicien en aliments pour animaux|opératrice de la nourriture pour animaux|opérateur de l'alimentation animale|technicienne en aliments pour animaux|opératrice de l'alimentation animale|opérateur de la nourriture pour animaux
http://data.europa.eu/esco/occupation/b915ab4a-f7b1-44bc-a5a4-585e91d31dfd,directeur de l’acquisition de biens immobiliers/directrice de l’acquisition de biens immobiliers,directeur de l'acquisition de biens immobiliers|directeur des investissements immobiliers|directrice de l'acquisition de biens immobiliers|responsable développement foncier|directrice des investissements immobiliers
http://data.europa.eu/esco/occupation/b8db7ef4-4057-4e88-8e2a-105b4b59fb67,technicien en système de freinage automobile/technicienne en système de freinage automobile,technicienne en système de freinage automobile|technicien en système de freinage automobile
http://data.europa.eu/esco/occupation/b76178c0-a03a-4793-b079-1e61e636c521,responsable de la prospection,responsable du marketing opérationnel
http://data.europa.eu/esco/occupation/b6a62e85-5ffe-41aa-8f2a-9959365dfe85,briquetier/briquetière,briquetière|couleur en céramique/couleuse en céramique|briquetier|couleuse en céramique|couleur en céramique
http://data.europa.eu/esco/occupation/b8b98b65-7db2-43f8-8ac4-2f1903984e7b,agent de stationnement/agente de stationnement,gardienne de la paix|gardien de la paix|ilôtière|contractuel|contractuelle|agent de stationnement|agente de stationnement|ilôtier
